Filename,Record,AnnType
10011,06426,(AFIB
10012,06426,(AFIB
10013,06426,(AFIB
10014,06426,(AFIB
10015,06426,(AFIB
10016,06426,(AFIB
10017,06426,(AFIB
10018,06426,(AFIB
10019,06426,(AFIB
10020,06426,(AFIB
10021,06426,(AFIB
10022,06426,(AFIB
10023,06426,(AFIB
10024,06426,(AFIB
10025,06426,(AFIB
10026,06426,(AFIB
10027,06426,(AFIB
10028,06426,(AFIB
10029,06426,(N
10030,06426,(N
10031,06426,(AFIB
10032,06426,(AFIB
10033,06426,(AFIB
10034,06426,(AFIB
10035,06426,(AFIB
10036,06426,(AFIB
10037,06426,(AFIB
10038,06426,(AFIB
10039,06426,(AFIB
10040,06426,(AFIB
10041,06426,(AFIB
10042,06426,(AFIB
10043,06426,(AFIB
10044,06426,(AFIB
10045,06426,(AFIB
10046,06426,(AFIB
10047,06426,(AFIB
10048,06426,(AFIB
10049,06426,(AFIB
10050,06426,(AFIB
10051,06426,(AFIB
10052,06426,(AFIB
10053,06426,(AFIB
10054,06426,(AFIB
10055,06426,(AFIB
10056,06426,(AFIB
10057,06426,(AFIB
10058,06426,(AFIB
10059,06426,(AFIB
10060,06426,(AFIB
10061,06426,(AFIB
10062,06426,(AFIB
10063,06426,(AFIB
10064,06426,(AFIB
10065,06426,(AFIB
10066,06426,(AFIB
10067,06426,(AFIB
10068,06426,(AFIB
10069,06426,(AFIB
10070,06426,(AFIB
10071,06426,(AFIB
10072,06426,(AFIB
10073,06426,(AFIB
10074,06426,(AFIB
10075,06426,(AFIB
10076,06426,(AFIB
10077,06426,(AFIB
10078,06426,(AFIB
10079,06426,(AFIB
10080,06426,(AFIB
10081,06426,(AFIB
10082,06426,(AFIB
10083,06426,(AFIB
10084,06426,(AFIB
10085,06426,(AFIB
10086,06426,(AFIB
10087,06426,(AFIB
10088,06426,(AFIB
10089,06426,(AFIB
10090,06426,(AFIB
10091,06426,(AFIB
10092,06426,(AFIB
10093,06426,(AFIB
10094,06426,(AFIB
10095,06426,(AFIB
10096,06426,(AFIB
10097,06426,(AFIB
10098,06426,(AFIB
10099,06426,(AFIB
10100,06426,(AFIB
10101,06426,(AFIB
10102,06426,(AFIB
10103,06426,(AFIB
10104,06426,(AFIB
10105,06426,(AFIB
10106,06426,(AFIB
10107,06426,(AFIB
10108,06426,(AFIB
10109,06426,(AFIB
10110,06426,(AFIB
10111,06426,(AFIB
10112,06426,(AFIB
10113,06426,(AFIB
10114,06426,(AFIB
10115,06426,(AFIB
10116,06426,(AFIB
10117,06426,(AFIB
10118,06426,(AFIB
10119,06426,(AFIB
10120,06426,(AFIB
10121,06426,(AFIB
10122,06426,(AFIB
10123,06426,(AFIB
10124,06426,(AFIB
10125,06426,(AFIB
10126,06426,(AFIB
10127,06426,(AFIB
10128,06426,(AFIB
10129,06426,(AFIB
10130,06426,(AFIB
10131,06426,(AFIB
10132,06426,(AFIB
10133,06426,(AFIB
10134,06426,(AFIB
10135,06426,(AFIB
10136,06426,(AFIB
10137,06426,(AFIB
10138,06426,(AFIB
10139,06426,(AFIB
10140,06426,(AFIB
10141,06426,(AFIB
10142,06426,(AFIB
10143,06426,(AFIB
10144,06426,(AFIB
10145,06426,(AFIB
10146,06426,(AFIB
10147,06426,(AFIB
10148,06426,(AFIB
10149,06426,(AFIB
10150,06426,(AFIB
10151,06426,(AFIB
10152,06426,(AFIB
10153,06426,(AFIB
10154,06426,(AFIB
10155,06426,(AFIB
10156,06426,(AFIB
10157,06426,(AFIB
10158,06426,(AFIB
10159,06426,(AFIB
10160,06426,(AFIB
10161,06426,(AFIB
10162,06426,(AFIB
10163,06426,(AFIB
10164,06426,(AFIB
10165,06426,(AFIB
10166,06426,(AFIB
10167,06426,(AFIB
10168,06426,(AFIB
10169,06426,(AFIB
10170,06426,(AFIB
10171,06426,(AFIB
10172,06426,(AFIB
10173,06426,(AFIB
10174,06426,(AFIB
10175,06426,(AFIB
10176,06426,(AFIB
10177,06426,(AFIB
10178,06426,(AFIB
10179,06426,(AFIB
10180,06426,(AFIB
10181,06426,(AFIB
10182,06426,(AFIB
10183,06426,(AFIB
10184,06426,(AFIB
10185,06426,(AFIB
10186,06426,(AFIB
10187,06426,(AFIB
10188,06426,(AFIB
10189,06426,(AFIB
10190,06426,(AFIB
10191,06426,(AFIB
10192,06426,(AFIB
10193,06426,(AFIB
10194,06426,(AFIB
10195,06426,(AFIB
10196,06426,(AFIB
10197,06426,(AFIB
10198,06426,(AFIB
10199,06426,(AFIB
10200,06426,(AFIB
10201,06426,(AFIB
10202,06426,(AFIB
10203,06426,(AFIB
10204,06426,(AFIB
10205,06426,(AFIB
10206,06426,(AFIB
10207,06426,(AFIB
10208,06426,(AFIB
10209,06426,(AFIB
10210,06426,(AFIB
10211,06426,(AFIB
10212,06426,(AFIB
10213,06426,(AFIB
10214,06426,(AFIB
10215,06426,(AFIB
10216,06426,(AFIB
10217,06426,(AFIB
10218,06426,(AFIB
10219,06426,(AFIB
10220,06426,(AFIB
10221,06426,(AFIB
10222,06426,(AFIB
10223,06426,(AFIB
10224,06426,(AFIB
10225,06426,(AFIB
10226,06426,(AFIB
10227,06426,(AFIB
10228,06426,(AFIB
10229,06426,(AFIB
10230,06426,(AFIB
10231,06426,(AFIB
10232,06426,(AFIB
10233,06426,(AFIB
10234,06426,(AFIB
10235,06426,(AFIB
10236,06426,(AFIB
10237,06426,(AFIB
10238,06426,(AFIB
10239,06426,(AFIB
10240,06426,(AFIB
10241,06426,(AFIB
10242,06426,(AFIB
10243,06426,(AFIB
10244,06426,(AFIB
10245,06426,(AFIB
10246,06426,(AFIB
10247,06426,(AFIB
10248,06426,(AFIB
10249,06426,(AFIB
10250,06426,(AFIB
10251,06426,(AFIB
10252,06426,(AFIB
10253,06426,(AFIB
10254,06426,(AFIB
10255,06426,(AFIB
10256,06426,(AFIB
10257,06426,(AFIB
10258,06426,(AFIB
10259,06426,(AFIB
10260,06426,(AFIB
10261,06426,(AFIB
10262,06426,(AFIB
10263,06426,(AFIB
10264,06426,(AFIB
10265,06426,(AFIB
10266,06426,(AFIB
10267,06426,(AFIB
10268,06426,(AFIB
10269,06426,(AFIB
10270,06426,(AFIB
10271,06426,(AFIB
10272,06426,(AFIB
10273,06426,(AFIB
10274,06426,(AFIB
10275,06426,(AFIB
10276,06426,(AFIB
10277,06426,(AFIB
10278,06426,(AFIB
10279,06426,(AFIB
10280,06426,(AFIB
10281,06426,(AFIB
10282,06426,(AFIB
10283,06426,(AFIB
10284,06426,(AFIB
10285,06426,(AFIB
10286,06426,(AFIB
10287,06426,(AFIB
10288,06426,(AFIB
10289,06426,(AFIB
10290,06426,(AFIB
10291,06426,(AFIB
10292,06426,(AFIB
10293,06426,(AFIB
10294,06426,(AFIB
10295,06426,(AFIB
10296,06426,(AFIB
10297,06426,(AFIB
10298,06426,(AFIB
10299,06426,(AFIB
10300,06426,(AFIB
10301,06426,(AFIB
10302,06426,(AFIB
10303,06426,(AFIB
10304,06426,(AFIB
10305,06426,(AFIB
10306,06426,(AFIB
10307,06426,(AFIB
10308,06426,(AFIB
10309,06426,(AFIB
10310,06453,(N
10311,06453,(N
10312,06453,(N
10313,06453,(N
10314,06453,(N
10315,06453,(N
10316,06453,(N
10317,06453,(N
10318,06453,(N
10319,06453,(N
10320,06453,(N
10321,06453,(N
10322,06453,(N
10323,06453,(N
10324,06453,(N
10325,06453,(N
10326,06453,(N
10327,06453,(N
10328,06453,(N
10329,06453,(N
10330,06453,(N
10331,06453,(N
10332,06453,(N
10333,06453,(N
10334,06453,(N
10335,06453,(N
10336,06453,(N
10337,06453,(N
10338,06453,(N
10339,06453,(N
10340,06453,(N
10341,06453,(N
10342,06453,(N
10343,06453,(N
10344,06453,(N
10345,06453,(N
10346,06453,(N
10347,06453,(N
10348,06453,(N
10349,06453,(N
10350,06453,(N
10351,06453,(N
10352,06453,(N
10353,06453,(N
10354,06453,(N
10355,06453,(N
10356,06453,(N
10357,06453,(N
10358,06453,(N
10359,06453,(N
10360,06453,(N
10361,06453,(N
10362,06453,(N
10363,06453,(N
10364,06453,(N
10365,06453,(N
10366,06453,(N
10367,06453,(N
10368,06453,(N
10369,06453,(N
10370,06453,(N
10371,06453,(N
10372,06453,(N
10373,06453,(N
10374,06453,(N
10375,06453,(N
10376,06453,(N
10377,06453,(N
10378,06453,(N
10379,06453,(N
10380,06453,(N
10381,06453,(N
10382,06453,(N
10383,06453,(N
10384,06453,(N
10385,06453,(N
10386,06453,(AFIB
10387,06453,(N
10388,06453,(N
10389,06453,(N
10390,06453,(N
10391,06453,(N
10392,06453,(N
10393,06453,(N
10394,06453,(N
10395,06453,(N
10396,06453,(N
10397,06453,(N
10398,06453,(N
10399,06453,(N
10400,06453,(N
10401,06453,(N
10402,06453,(N
10403,06453,(N
10404,06453,(N
10405,06453,(N
10406,06453,(N
10407,06453,(N
10408,06453,(N
10409,06453,(N
10410,06453,(N
10411,06453,(N
10412,06453,(N
10413,06453,(N
10414,06453,(N
10415,06453,(N
10416,06453,(N
10417,06453,(N
10418,06453,(N
10419,06453,(N
10420,06453,(N
10421,06453,(N
10422,06453,(N
10423,06453,(N
10424,06453,(N
10425,06453,(N
10426,06453,(N
10427,06453,(N
10428,06453,(N
10429,06453,(N
10430,06453,(N
10431,06453,(N
10432,06453,(N
10433,06453,(N
10434,06453,(N
10435,06453,(N
10436,06453,(N
10437,06453,(N
10438,06453,(N
10439,06453,(N
10440,06453,(N
10441,06453,(N
10442,06453,(N
10443,06453,(N
10444,06453,(N
10445,06453,(N
10446,06453,(N
10447,06453,(N
10448,06453,(N
10449,06453,(N
10450,06453,(N
10451,06453,(N
10452,06453,(N
10453,06453,(N
10454,06453,(N
10455,06453,(N
10456,06453,(N
10457,06453,(N
10458,06453,(N
10459,06453,(N
10460,06453,(N
10461,06453,(N
10462,06453,(N
10463,06453,(N
10464,06453,(N
10465,06453,(N
10466,06453,(N
10467,06453,(N
10468,06453,(N
10469,06453,(N
10470,06453,(N
10471,06453,(N
10472,06453,(N
10473,06453,(N
10474,06453,(N
10475,06453,(N
10476,06453,(N
10477,06453,(N
10478,06453,(N
10479,06453,(N
10480,06453,(N
10481,06453,(N
10482,06453,(N
10483,06453,(N
10484,06453,(N
10485,06453,(N
10486,06453,(N
10487,06453,(N
10488,06453,(N
10489,06453,(N
10490,06453,(N
10491,06453,(N
10492,06453,(N
10493,06453,(N
10494,06453,(N
10495,06453,(N
10496,06453,(N
10497,06453,(N
10498,06453,(N
10499,06453,(N
10500,06453,(N
10501,06453,(N
10502,06453,(N
10503,06453,(N
10504,06453,(N
10505,06453,(N
10506,06453,(N
10507,06453,(N
10508,06453,(N
10509,06453,(N
10510,06453,(N
10511,06453,(N
10512,06453,(N
10513,06453,(N
10514,06453,(N
10515,06453,(N
10516,06453,(N
10517,06453,(N
10518,06453,(N
10519,06453,(N
10520,06453,(N
10521,06453,(N
10522,06453,(N
10523,06453,(N
10524,06453,(N
10525,06453,(N
10526,06453,(N
10527,06453,(N
10528,06453,(N
10529,06453,(N
10530,06453,(N
10531,06453,(N
10532,06453,(N
10533,06453,(N
10534,06453,(N
10535,06453,(N
10536,06453,(N
10537,06453,(N
10538,06453,(N
10539,06453,(N
10540,06453,(N
10541,06453,(N
10542,06453,(N
10543,06453,(N
10544,06453,(N
10545,06453,(N
10546,06453,(N
10547,06453,(N
10548,06453,(N
10549,06453,(N
10550,06453,(N
10551,06453,(N
10552,06453,(N
10553,06453,(N
10554,06453,(N
10555,06453,(N
10556,06453,(N
10557,06453,(N
10558,06453,(N
10559,06453,(N
10560,06453,(N
10561,06453,(N
10562,06453,(N
10563,06453,(N
10564,06453,(N
10565,06453,(N
10566,06453,(N
10567,06453,(N
10568,06453,(N
10569,06453,(N
10570,06453,(N
10571,06453,(N
10572,06453,(N
10573,06453,(N
10574,06453,(N
10575,06453,(N
10576,06453,(N
10577,06453,(N
10578,06453,(N
10579,06453,(N
10580,06453,(N
10581,06453,(N
10582,06453,(N
10583,06453,(N
10584,06453,(N
10585,06453,(N
10586,06453,(N
10587,06453,(N
10588,06453,(N
10589,06453,(N
10590,06453,(N
10591,06453,(N
10592,06453,(N
10593,06453,(N
10594,06453,(N
10595,06453,(N
10596,06453,(N
10597,06453,(N
10598,06453,(N
10599,06453,(N
10600,06453,(N
10601,06453,(N
10602,06453,(N
10603,06453,(N
10604,06453,(N
10605,06453,(N
10606,06453,(N
10607,06453,(N
10608,06453,(N
10609,06453,(N
10610,06453,(N
10611,06453,(N
10612,06453,(N
10613,06453,(N
10614,06453,(N
10615,06453,(N
10616,06453,(N
10617,06453,(N
10618,06453,(N
10619,06453,(N
10620,06453,(N
10621,06453,(N
10622,06453,(N
10623,06453,(N
10624,06453,(N
10625,06453,(N
10626,06453,(N
10627,06453,(N
10628,06453,(N
10629,06453,(N
10630,06453,(N
10631,06453,(N
10632,06453,(N
10633,06453,(N
10634,06453,(N
10635,06453,(N
10636,06453,(N
10637,06453,(N
10638,06453,(N
10639,06453,(N
10640,06453,(N
10641,06453,(N
10642,06453,(N
10643,06453,(N
10644,06453,(N
10645,06453,(N
10646,06453,(N
10647,06453,(N
10648,06453,(N
10649,06453,(N
10650,06453,(N
10651,06453,(N
10652,06453,(N
10653,06453,(N
10654,06453,(N
10655,06453,(N
10656,06453,(N
10657,06453,(N
10658,06453,(N
10659,06453,(N
10660,06453,(N
10661,06453,(N
10662,06453,(N
10663,06453,(N
10664,06453,(N
10665,06453,(N
10666,06453,(N
10667,06453,(N
10668,06453,(N
10669,06453,(N
10670,06453,(N
10671,06453,(N
10672,06453,(N
10673,06453,(N
10674,06453,(N
10675,06453,(N
10676,06453,(N
10677,06453,(N
10678,06453,(N
10679,06453,(N
10680,06453,(N
10681,06453,(N
10682,06453,(N
10683,06453,(N
10684,06453,(N
10685,06453,(N
10686,06453,(N
10687,06453,(N
10688,06453,(N
10689,06453,(N
10690,06453,(N
10691,06453,(N
10692,06453,(N
10693,06453,(N
10694,06453,(N
10695,06453,(N
10696,06453,(N
10697,06453,(N
10698,06453,(N
10699,06453,(N
10700,06453,(N
10701,06453,(N
10702,06453,(N
10703,06453,(N
10704,06453,(N
10705,06453,(N
10706,06453,(N
10707,06453,(N
10708,06453,(N
10709,06453,(N
10710,06453,(N
10711,06453,(N
10712,06453,(N
10713,06453,(N
10714,06453,(N
10715,06453,(N
10716,06453,(N
10717,06453,(N
10718,06453,(N
10719,06453,(N
10720,06453,(N
10721,06453,(N
10722,06453,(N
10723,06453,(N
10724,06453,(N
10725,06453,(N
10726,06453,(N
10727,06453,(N
10728,06453,(N
10729,06453,(N
10730,06453,(N
10731,06453,(N
10732,06453,(N
10733,06453,(N
10734,06453,(N
10735,06453,(N
10736,06453,(N
10737,06453,(N
10738,06453,(N
10739,06453,(N
10740,06453,(N
10741,06453,(N
10742,06453,(N
10743,06453,(N
10744,06453,(N
10745,06453,(N
10746,06453,(N
10747,06453,(N
10748,06453,(N
10749,06453,(N
10750,06453,(N
10751,06453,(N
10752,06453,(N
10753,06453,(N
10754,06453,(N
10755,06453,(N
10756,06453,(N
10757,06453,(N
10758,06453,(N
10759,06453,(N
10760,06453,(N
10761,06453,(N
10762,06453,(N
10763,06453,(N
10764,06453,(N
10765,06453,(N
10766,06453,(N
10767,06453,(N
10768,06453,(N
10769,06453,(N
10770,06453,(N
10771,06453,(N
10772,06453,(N
10773,06453,(N
10774,06453,(N
10775,06453,(N
10776,06453,(N
10777,06453,(N
10778,06453,(N
10779,06453,(N
10780,06453,(N
10781,06453,(N
10782,06453,(N
10783,06453,(N
10784,06453,(N
10785,06453,(N
10786,06453,(N
10787,06453,(N
10788,06453,(N
10789,06453,(N
10790,06453,(N
10791,06453,(N
10792,06453,(N
10793,06453,(N
10794,06453,(N
10795,06453,(N
10796,06453,(N
10797,06453,(N
10798,06453,(N
10799,06453,(N
10800,06453,(N
10801,06453,(N
10802,06453,(N
10803,06453,(N
10804,06453,(N
10805,06453,(N
10806,06453,(N
10807,06453,(N
10808,06453,(N
10809,06453,(N
10810,06453,(N
10811,06453,(N
10812,06453,(N
10813,06453,(N
10814,06453,(N
10815,06453,(N
10816,06453,(N
10817,06453,(N
10818,06453,(N
10819,06453,(N
10820,06453,(AFIB
10821,06453,(AFIB
10822,06453,(N
10823,06453,(N
10824,06453,(N
10825,06453,(N
10826,06453,(N
10827,06453,(N
10828,06453,(AFIB
10829,06453,(N
10830,06453,(N
10831,06453,(N
10832,06453,(N
10833,06453,(N
10834,06453,(N
10835,06453,(N
10836,06453,(N
10837,06453,(N
10838,06453,(N
10839,06453,(N
10840,06453,(N
10841,06453,(N
10842,06453,(N
10843,06453,(N
10844,06453,(N
10845,06453,(N
10846,06453,(N
10847,06453,(N
10848,06453,(N
10849,06453,(N
10850,06453,(N
10851,06453,(N
10852,06453,(N
10853,06453,(N
10854,06453,(N
10855,06453,(N
10856,06453,(N
10857,06453,(N
10858,06453,(N
10859,06453,(N
10860,06453,(N
10861,06453,(N
10862,06453,(N
10863,06453,(N
10864,06453,(N
10865,06453,(N
10866,06453,(N
10867,06453,(N
10868,06453,(N
10869,06453,(N
10870,06453,(N
10871,06453,(N
10872,06453,(N
10873,06453,(N
10874,06453,(N
10875,06453,(N
10876,06453,(N
10877,06453,(N
10878,06453,(N
10879,06453,(N
10880,06453,(N
10881,06453,(N
10882,06453,(N
10883,06995,(AFIB
10884,06995,(AFIB
10885,06995,(AFIB
10886,06995,(AFIB
10887,06995,(AFIB
10888,06995,(AFIB
10889,06995,(AFIB
10890,06995,(AFIB
10891,06995,(AFIB
10892,06995,(AFIB
10893,06995,(AFIB
10894,06995,(AFIB
10895,06995,(AFIB
10896,06995,(AFIB
10897,06995,(AFIB
10898,06995,(AFIB
10899,06995,(AFIB
10900,06995,(AFIB
10901,06995,(AFIB
10902,06995,(AFIB
10903,06995,(AFIB
10904,06995,(AFIB
10905,06995,(AFIB
10906,06995,(AFIB
10907,06995,(AFIB
10908,06995,(AFIB
10909,06995,(AFIB
10910,06995,(AFIB
10911,06995,(AFIB
10912,06995,(AFIB
10913,06995,(AFIB
10914,06995,(AFIB
10915,06995,(AFIB
10916,06995,(AFIB
10917,06995,(AFIB
10918,06995,(AFIB
10919,06995,(AFIB
10920,06995,(AFIB
10921,06995,(AFIB
10922,06995,(AFIB
10923,06995,(AFIB
10924,06995,(AFIB
10925,06995,(AFIB
10926,06995,(AFIB
10927,06995,(AFIB
10928,06995,(AFIB
10929,06995,(AFIB
10930,06995,(AFIB
10931,06995,(AFIB
10932,06995,(AFIB
10933,06995,(AFIB
10934,06995,(AFIB
10935,06995,(AFIB
10936,06995,(AFIB
10937,06995,(AFIB
10938,06995,(AFIB
10939,06995,(AFIB
10940,06995,(AFIB
10941,06995,(AFIB
10942,06995,(AFIB
10943,06995,(AFIB
10944,06995,(AFIB
10945,06995,(AFIB
10946,06995,(AFIB
10947,06995,(AFIB
10948,06995,(AFIB
10949,06995,(AFIB
10950,06995,(AFIB
10951,06995,(AFIB
10952,06995,(AFIB
10953,06995,(AFIB
10954,06995,(AFIB
10955,06995,(AFIB
10956,06995,(AFIB
10957,06995,(AFIB
10958,06995,(AFIB
10959,06995,(AFIB
10960,06995,(AFIB
10961,06995,(AFIB
10962,06995,(AFIB
10963,06995,(AFIB
10964,06995,(AFIB
10965,06995,(AFIB
10966,06995,(AFIB
10967,06995,(AFIB
10968,06995,(AFIB
10969,06995,(AFIB
10970,06995,(AFIB
10971,06995,(AFIB
10972,06995,(AFIB
10973,06995,(AFIB
10974,06995,(AFIB
10975,06995,(AFIB
10976,06995,(AFIB
10977,06995,(AFIB
10978,06995,(AFIB
10979,06995,(AFIB
10980,06995,(AFIB
10981,06995,(AFIB
10982,06995,(AFIB
10983,06995,(AFIB
10984,06995,(AFIB
10985,06995,(AFIB
10986,06995,(AFIB
10987,06995,(AFIB
10988,06995,(AFIB
10989,06995,(AFIB
10990,06995,(AFIB
10991,06995,(AFIB
10992,06995,(AFIB
10993,06995,(AFIB
10994,06995,(AFIB
10995,06995,(AFIB
10996,06995,(AFIB
10997,06995,(AFIB
10998,06995,(AFIB
10999,06995,(AFIB
11000,06995,(AFIB
11001,06995,(AFIB
11002,06995,(AFIB
11003,06995,(AFIB
11004,06995,(AFIB
11005,06995,(AFIB
11006,06995,(AFIB
11007,06995,(AFIB
11008,06995,(AFIB
11009,06995,(AFIB
11010,06995,(AFIB
11011,06995,(AFIB
11012,06995,(AFIB
11013,06995,(AFIB
11014,06995,(AFIB
11015,06995,(AFIB
11016,06995,(AFIB
11017,06995,(AFIB
11018,06995,(AFIB
11019,06995,(AFIB
11020,06995,(AFIB
11021,06995,(AFIB
11022,06995,(AFIB
11023,06995,(AFIB
11024,06995,(N
11025,06995,(N
11026,06995,(N
11027,06995,(N
11028,06995,(N
11029,06995,(N
11030,06995,(N
11031,06995,(N
11032,06995,(N
11033,06995,(N
11034,06995,(N
11035,06995,(N
11036,06995,(N
11037,06995,(N
11038,06995,(N
11039,06995,(N
11040,06995,(N
11041,06995,(N
11042,06995,(N
11043,06995,(N
11044,06995,(N
11045,06995,(N
11046,06995,(N
11047,06995,(N
11048,06995,(N
11049,06995,(N
11050,06995,(N
11051,06995,(N
11052,06995,(N
11053,06995,(N
11054,06995,(N
11055,06995,(N
11056,06995,(N
11057,06995,(N
11058,06995,(N
11059,06995,(N
11060,06995,(N
11061,06995,(N
11062,06995,(N
11063,06995,(N
11064,06995,(N
11065,06995,(N
11066,06995,(N
11067,06995,(N
11068,06995,(N
11069,06995,(N
11070,06995,(N
11071,06995,(N
11072,06995,(N
11073,06995,(N
11074,06995,(N
11075,06995,(N
11076,06995,(N
11077,06995,(N
11078,06995,(N
11079,06995,(N
11080,06995,(N
11081,06995,(N
11082,06995,(N
11083,06995,(N
11084,06995,(N
11085,06995,(N
11086,06995,(N
11087,06995,(N
11088,06995,(N
11089,06995,(N
11090,06995,(N
11091,06995,(N
11092,06995,(N
11093,06995,(N
11094,06995,(N
11095,06995,(N
11096,06995,(N
11097,06995,(N
11098,06995,(N
11099,06995,(N
11100,06995,(N
11101,06995,(N
11102,06995,(N
11103,06995,(N
11104,06995,(N
11105,06995,(N
11106,06995,(N
11107,06995,(N
11108,06995,(N
11109,06995,(N
11110,06995,(N
11111,06995,(N
11112,06995,(N
11113,06995,(N
11114,06995,(N
11115,06995,(N
11116,06995,(N
11117,06995,(N
11118,06995,(N
11119,06995,(N
11120,06995,(N
11121,06995,(N
11122,06995,(N
11123,06995,(N
11124,06995,(N
11125,06995,(N
11126,06995,(N
11127,06995,(N
11128,06995,(N
11129,06995,(N
11130,06995,(N
11131,06995,(N
11132,06995,(N
11133,06995,(N
11134,06995,(N
11135,06995,(N
11136,06995,(N
11137,06995,(N
11138,06995,(N
11139,06995,(N
11140,06995,(N
11141,06995,(N
11142,06995,(N
11143,06995,(N
11144,06995,(N
11145,06995,(N
11146,06995,(N
11147,06995,(N
11148,06995,(N
11149,06995,(N
11150,06995,(N
11151,06995,(N
11152,06995,(N
11153,06995,(N
11154,06995,(N
11155,06995,(N
11156,06995,(N
11157,06995,(N
11158,06995,(N
11159,06995,(N
11160,06995,(N
11161,06995,(N
11162,06995,(N
11163,06995,(N
11164,06995,(N
11165,06995,(N
11166,06995,(N
11167,06995,(N
11168,06995,(N
11169,06995,(N
11170,06995,(N
11171,06995,(N
11172,06995,(N
11173,06995,(N
11174,06995,(N
11175,06995,(N
11176,06995,(N
11177,06995,(N
11178,06995,(N
11179,06995,(N
11180,06995,(N
11181,06995,(N
11182,06995,(N
11183,06995,(N
11184,06995,(N
11185,06995,(N
11186,06995,(N
11187,06995,(N
11188,06995,(N
11189,06995,(N
11190,06995,(N
11191,06995,(N
11192,06995,(N
11193,06995,(N
11194,06995,(N
11195,06995,(N
11196,06995,(N
11197,06995,(N
11198,06995,(N
11199,06995,(N
11200,06995,(N
11201,06995,(N
11202,06995,(N
11203,06995,(N
11204,06995,(N
11205,06995,(N
11206,06995,(N
11207,06995,(N
11208,06995,(N
11209,06995,(N
11210,06995,(N
11211,06995,(N
11212,06995,(N
11213,06995,(N
11214,06995,(N
11215,06995,(N
11216,06995,(N
11217,06995,(N
11218,06995,(N
11219,06995,(N
11220,06995,(N
11221,06995,(N
11222,06995,(N
11223,06995,(N
11224,06995,(N
11225,06995,(N
11226,06995,(N
11227,06995,(N
11228,06995,(N
11229,06995,(N
11230,06995,(N
11231,06995,(N
11232,06995,(N
11233,06995,(N
11234,06995,(N
11235,06995,(N
11236,06995,(N
11237,06995,(N
11238,06995,(N
11239,06995,(N
11240,06995,(N
11241,06995,(N
11242,06995,(N
11243,06995,(N
11244,06995,(N
11245,06995,(N
11246,06995,(N
11247,06995,(N
11248,06995,(N
11249,06995,(N
11250,06995,(N
11251,06995,(N
11252,06995,(N
11253,06995,(N
11254,06995,(N
11255,06995,(N
11256,06995,(N
11257,06995,(N
11258,06995,(N
11259,06995,(N
11260,06995,(N
11261,06995,(N
11262,06995,(N
11263,06995,(N
11264,06995,(N
11265,06995,(N
11266,06995,(N
11267,06995,(N
11268,06995,(N
11269,06995,(N
11270,06995,(N
11271,06995,(N
11272,06995,(N
11273,06995,(N
11274,06995,(N
11275,06995,(N
11276,06995,(N
11277,06995,(N
11278,06995,(N
11279,06995,(N
11280,06995,(N
11281,06995,(N
11282,06995,(N
11283,06995,(N
11284,06995,(N
11285,06995,(N
11286,06995,(N
11287,06995,(N
11288,06995,(N
11289,06995,(N
11290,06995,(N
11291,06995,(N
11292,06995,(N
11293,06995,(N
11294,06995,(N
11295,06995,(N
11296,06995,(N
11297,06995,(N
11298,06995,(N
11299,06995,(N
11300,06995,(N
11301,06995,(N
11302,06995,(N
11303,06995,(N
11304,06995,(N
11305,06995,(N
11306,06995,(N
11307,06995,(N
11308,06995,(N
11309,06995,(N
11310,06995,(N
11311,06995,(N
11312,06995,(N
11313,06995,(N
11314,06995,(N
11315,06995,(N
11316,06995,(N
11317,06995,(N
11318,06995,(N
11319,06995,(N
11320,06995,(N
11321,06995,(N
11322,06995,(N
11323,06995,(N
11324,06995,(N
11325,06995,(N
11326,06995,(N
11327,06995,(N
11328,06995,(N
11329,06995,(N
11330,06995,(N
11331,06995,(N
11332,06995,(N
11333,06995,(N
11334,06995,(N
11335,06995,(N
11336,06995,(N
11337,06995,(N
11338,06995,(N
11339,06995,(N
11340,06995,(N
11341,06995,(N
11342,06995,(N
11343,06995,(N
11344,06995,(N
11345,06995,(N
11346,06995,(N
11347,06995,(N
11348,06995,(N
11349,06995,(N
11350,06995,(N
11351,06995,(N
11352,06995,(N
11353,06995,(N
11354,06995,(N
11355,06995,(N
11356,06995,(N
11357,06995,(N
11358,06995,(N
11359,06995,(N
11360,06995,(N
11361,06995,(N
11362,06995,(N
11363,06995,(N
11364,06995,(N
11365,06995,(N
11366,06995,(N
11367,06995,(N
11368,06995,(N
11369,06995,(N
11370,06995,(N
11371,06995,(N
11372,06995,(N
11373,06995,(N
11374,06995,(N
11375,06995,(N
11376,06995,(N
11377,06995,(N
11378,06995,(N
11379,06995,(N
11380,06995,(N
11381,06995,(N
11382,06995,(N
11383,06995,(N
11384,06995,(N
11385,06995,(N
11386,06995,(N
11387,06995,(N
11388,06995,(N
11389,06995,(N
11390,06995,(N
11391,06995,(N
11392,06995,(N
11393,06995,(N
11394,06995,(N
11395,06995,(N
11396,06995,(N
11397,06995,(N
11398,06995,(N
11399,06995,(N
11400,06995,(N
11401,06995,(N
11402,06995,(N
11403,06995,(N
11404,06995,(N
11405,06995,(N
11406,06995,(N
11407,06995,(N
11408,06995,(N
11409,06995,(N
11410,06995,(N
11411,06995,(N
11412,06995,(N
11413,06995,(N
11414,06995,(N
11415,06995,(N
11416,06995,(N
